file_id,id,time,jd,mjd,ra_hours,dec_degs,x,y,telescope,filter,exp_length,mag,mag_error,zero_point,flux,flux_error,pm_sky,pm_epoch,pm_pos_angle_sky,zero_point_correction,zero_point_error,calibrated_zero_point,calibrated_mag
2308734,SRC312,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.422816720218057,-43.04596906558853,606.6127508745806,679.6398291480573,Prompt5,B,50,16.95270849443841,,20,827.7260178524637,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,18.100187729706786
2308734,SRC313,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.422156969694734,-43.04582626741344,649.1905883980303,680.575110487627,Prompt5,B,50,16.763441881284333,,20,985.3561960253937,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,17.910921116552707
2308734,SRC315,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.421927234146919,-43.04643291472473,663.8553594915921,684.7629743822545,Prompt5,B,50,15.367610657994877,,20,3563.9019000249245,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,16.51508989326325
2308734,SRC316,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.426593149122185,-43.051745370142015,361.7000858302743,703.5540409061084,Prompt5,B,50,,,20,-109.2859835914725,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,
2308734,SRC317,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.430093108763765,-43.054452673186844,135.3804272091063,710.2995967196514,Prompt5,B,50,15.185796449356424,,20,4213.581752620519,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,16.333275684624798
2308734,SRC318,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.424426806226194,-43.05141698565445,501.46243198263755,707.3755630625367,Prompt5,B,50,16.263069138939134,,20,1562.2205585985594,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,17.410548374207508
2308734,SRC319,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.430093108763765,-43.054452673186844,135.3804272091063,710.2995967196514,Prompt5,B,50,15.185796449356424,,20,4213.581752620519,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,16.333275684624798
2308734,SRC320,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.4272078348134,-43.05427575748536,321.45712856628387,716.8166401092212,Prompt5,B,50,17.319261030213923,,20,590.5621272963334,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,18.466740265482297
2308734,SRC321,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.419387987984301,-43.05119347604355,826.4062626202694,719.6518388665818,Prompt5,B,50,16.96985129215819,,20,814.7596022138113,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,18.117330527426564
2308734,SRC322,2026-04-16 20:27:33.000,2461147.5191319445,61147.019131944515,13.428931215666163,-43.06008543946421,208.95192758703382,746.4671453964506,Prompt5,B,50,18.3118198231124,,20,236.72388251726701,0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.011602029827962568,21.147479235268374,19.459299058380775
