file_id,id,time,jd,mjd,ra_hours,dec_degs,x,y,telescope,filter,exp_length,mag,mag_afterglow,mag_error,zero_point,flux,flux_error,pm_sky,pm_epoch,pm_pos_angle_sky,zero_point_correction,zero_point_error,calibrated_zero_point,calibrated_mag,local_catalog_candidate,local_catalog_matched,local_ref_mag_resolved,local_calibration_candidate,local_mag_error_missing_or_zero,local_flux_error_missing_or_zero,local_ref_mag,local_ref_mag_error,local_catalog_name,local_catalog_id,local_catalog_ra,local_catalog_dec,local_match_distance_arcsec,local_per_source_zero_point,local_fit_zero_point,local_fit_zero_point_error,local_fit_residual,local_fit_accepted,local_fit_rejected,local_rejection_reason,afterglow_per_source_zero_point,afterglow_zero_point_correction,afterglow_zero_point_error,afterglow_calibrated_zero_point,afterglow_calibrated_mag,_is_calibration,used_for_calibration,accepted_by_fit,rejected_by_fit,rejection_reason,ref_mag,ref_mag_error,catalog_minus_measured_mag,zero_point_residual,fit_zero_point
2308734,SRC208,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.419052114824042,-42.94480136284935,874.5615293107245,94.7464105785008,Prompt5,B,50,-0.9506603389343375,19.049339661065662,,20,120.01461600425615,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,20.19681889633404,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683778,1.1474792352683736,0.0116020298279625,21.14747923526837,20.19681889633404,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC209,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.430790500060498,-42.95055568306394,115.01069786385068,97.28923881548246,Prompt5,B,50,-2.859372936641819,17.14062706335818,,20,696.1762110711705,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,18.288106298626555,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,18.288106298626555,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC210,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.421508428114514,-42.94719293601199,715.3228707442485,102.13169186422414,Prompt5,B,50,-2.309753186370255,17.690246813629745,,20,419.634589506212,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,18.83772604889812,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,18.83772604889812,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC211,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.42523870417161,-42.94985518073533,473.74874475634255,107.77691106077106,Prompt5,B,50,-2.558111295243254,17.441888704756746,,20,527.4903541897729,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,18.58936794002512,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,18.58936794002512,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC212,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.416469480355504,-42.94551682782782,1041.1863920176834,106.05624733553066,Prompt5,B,50,-2.631314425451766,17.368685574548234,,20,564.2814511223798,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,18.51616480981661,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,18.51616480981661,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC213,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.430325186722037,-42.95577783630537,143.82513943051083,129.22042193251502,Prompt5,B,50,-3.0538532819691433,16.946146718030857,,20,832.7436258690908,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,18.09362595329923,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,18.09362595329923,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC214,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.429707688480669,-42.95543118924051,183.7865384475736,128.79163967878134,Prompt5,B,50,-3.32060131768165,16.67939868231835,,20,1064.6590041491536,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,17.826877917586724,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,17.826877917586724,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC215,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.416699977744916,-42.95055038701978,1025.0333507919286,135.0273592796632,Prompt5,B,50,-3.2496326902827946,16.750367309717205,,20,997.2937112064388,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,17.89784654498558,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,17.89784654498558,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC216,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.422789316070292,-42.95721800876738,630.1369413784626,157.6459233360083,Prompt5,B,50,-6.263753815987474,13.736246184012526,0.0073150277811112,20,16012.956753054348,108.2497787930498,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,14.8837254192809,True,True,True,True,False,False,14.888999938964844,0.006000000052154064,APASS,,13.422789316070292,-42.95721800876738,,21.152753754952318,21.147659857998637,0.01161570533111145,0.005093896953681565,True,False,accepted,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,14.8837254192809,True,True,True,False,accepted,14.888999938964844,0.006000000052154064,21.152753754952318,0.005093896953681565,21.147659857998637
2308734,SRC217,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.425949560502186,-42.95916744321699,425.58575323846,160.66621109485772,Prompt5,B,50,-6.482923452985791,13.51707654701421,0.0068447473735656,20,19594.73459812405,123.92021493187433,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,14.664555782282584,True,False,False,False,False,False,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,14.664555782282584,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC218,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.422265074686448,-42.95879174295543,663.6038626269808,168.31561878392165,Prompt5,B,50,-5.36111577318689,14.63888422681311,0.0077933668536384,20,6972.946187260594,50.23156619074753,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,15.786363462081484,True,False,False,False,False,False,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,15.786363462081484,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC219,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.418794986198211,-42.95847481087024,887.7594775496419,175.88013184069996,Prompt5,B,50,-3.1757898950709595,16.82421010492904,,20,931.7211678312502,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,17.971689340197415,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,17.971689340197415,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC220,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.430870273037964,-42.964616892166326,106.53068532168174,179.8003373786288,Prompt5,B,50,-5.66053282326337,14.33946717673663,0.0080377768675115,20,9187.199213587612,68.26581926124837,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,15.486946412005004,True,False,False,False,False,False,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,15.486946412005004,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC221,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.42933585267088,-42.96531529884755,205.4452027933364,187.90847502051247,Prompt5,B,50,-4.57985279771272,15.42014720228728,,20,3395.5577678695918,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,16.567626437555653,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683725,1.1474792352683736,0.0116020298279625,21.14747923526837,16.567626437555653,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC222,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.42855393306754,-42.96502788123686,256.00318550945616,188.26627352577,Prompt5,B,50,-4.267471563699591,15.73252843630041,,20,2546.5876572430816,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,16.880007671568784,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,16.880007671568784,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC223,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.417864827588778,-42.961181099463296,947.1452126466828,194.34996397618065,Prompt5,B,50,-5.66170848907244,14.33829151092756,0.0078567882572335,20,9197.152760236831,66.79538142361068,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,15.485770746195936,True,False,False,False,False,False,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.147479235268376,1.1474792352683736,0.0116020298279625,21.14747923526837,15.485770746195936,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC224,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.429029452414806,-42.96732831211004,224.749495884083,200.5522469440312,Prompt5,B,50,-3.918916223724626,16.081083776275374,,20,1847.296016929723,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,17.22856301154375,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,17.22856301154375,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC225,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.420035871728196,-42.964154273019616,806.2223556379314,205.9006043365864,Prompt5,B,50,-4.520644395785039,15.47935560421496,,20,3215.346362057662,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,16.626834839483337,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.147479235268376,1.1474792352683736,0.0116020298279625,21.14747923526837,16.626834839483337,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC226,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.431531726225952,-42.97053280187773,62.42289546863765,212.88645983076916,Prompt5,B,50,-3.0289812652671344,16.971018734732866,,20,813.8839992414736,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,18.11849797000124,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,18.11849797000124,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC227,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.430545293362224,-42.97294872818221,125.54080721488236,229.6590457199688,Prompt5,B,50,-3.844606817507966,16.155393182492034,,20,1725.0938676173052,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,17.30287241776041,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,17.30287241776041,False,False,False,False,not_selected_by_field_cal,,,,,
2308734,SRC228,2026-04-16 20:27:33.000,2461147.5191319445,61147.01913194452,13.42996331349774,-42.974621144471165,162.71810373589398,241.0131329393581,Prompt5,B,50,-4.430321803360631,15.56967819663937,,20,2958.684971040214,0.0,0,2026-04-11 20:22:04.000,0,1.1474792352683736,0.0116020298279625,21.14747923526837,16.717157431907744,True,False,False,False,True,True,,,,,,,,,,,,False,False,not_selected_by_field_cal,1.1474792352683743,1.1474792352683736,0.0116020298279625,21.14747923526837,16.717157431907744,False,False,False,False,not_selected_by_field_cal,,,,,
